老陈央卫1,#genre#
20130928李豁子唱段.曲剧表演艺术家李天方演唱,http://gcw.bdcdn.shoujiduoduo.com/v/190304/951409acd26e4d06be3d1b6ea1bc4ad8.mp4
曲剧小折子《孤男寡女》李天方,http://gcw.bdcdn.shoujiduoduo.com/v/190706/3676c145c6f733a449f10d5bf1c6f500.mp4
凄惨结局!,http://gcw.bdcdn.shoujiduoduo.com/v/190703/964530e611ef9c0f468187530ff35df5.mp4
曲剧全场戏【下陈州】上集★,http://gcw.bdcdn.shoujiduoduo.com/v/191207/33327eea240ea54022d0024e4c8c8454.mp4
南阳市宛东青年曲剧团,http://gcw.bdcdn.shoujiduoduo.com/v/191012/bb2fb4f0811d29c56dd6edfd9427b752.mp4
好听,http://gcw.bdcdn.shoujiduoduo.com/v/190203/578c5362ec8840f354a99196387f11d5.mp4
新婚夜红灯亮鼓乐齐鸣,http://gcw.bdcdn.shoujiduoduo.com/v/201113/680de1c6c1d7fdeac9c8f24a966cf008.mp4
现代曲剧《慈母情和慈母心》合集。,http://gcw.bdcdn.shoujiduoduo.com/v/201112/274d53474cf5251ff953ce385c73cc67.mp4
（梨园春版）,http://gcw.bdcdn.shoujiduoduo.com/v/190822/5668e504ad82c60607d315479d821990.mp4
曲剧《红娘》曲剧名家刘青演唱,http://gcw.bdcdn.shoujiduoduo.com/v/201226/d0513575077086a2c479c2b06220e361.mp4
河南省曲剧团,http://gcw.bdcdn.shoujiduoduo.com/v/190130/f825d70cb7e1820a4e75a050793dc241.mp4
菏航,http://gcw.bdcdn.shoujiduoduo.com/v/200304/aa62b08f4acc8ddb492fdc3f5b60bb06.mp4
团演唱,http://gcw.bdcdn.shoujiduoduo.com/v/190125/ae2171e37909f87af12c02403c484f9f.mp4
王华买爹第1集,http://gcw.bdcdn.shoujiduoduo.com/episodes/210712/10033019/eac79457c0bbc458be19715b4bdc573f.mp4
王华买爹第2集,http://gcw.bdcdn.shoujiduoduo.com/episodes/210712/10033019/060dde67d9a7e11898d2ab7d473b5509.mp4
王华买爹第3集,http://gcw.bdcdn.shoujiduoduo.com/episodes/210712/10033019/55da4c403d2ea51fa5602f304d4febc3.mp4
王华买爹第6集,http://gcw.bdcdn.shoujiduoduo.com/episodes/210712/10033019/27bfba291a0fb4f0bce5377b27f709f5.mp4
王华买爹第7集,http://gcw.bdcdn.shoujiduoduo.com/episodes/210712/10033019/92fa5f80e4dc70d3fdea32b0c386a821.mp4
郑州市曲剧团,http://gcw.bdcdn.shoujiduoduo.com/v/190404/52298ebc73c6ef8b36a34ad9e09c924d.mp4
抱娇儿止不住悲声大放!,http://gcw.bdcdn.shoujiduoduo.com/v/190608/194edc031eeaed2d7f7ca2589e6768ec.mp4
听臣把心病奏吾皇,http://gcw.bdcdn.shoujiduoduo.com/v/190624/2f080bc5a284f70f38b92664a9e3444f.mp4
刘艳丽演唱曲剧《老鼠嫁女》好玩!,http://gcw.bdcdn.shoujiduoduo.com/v/200914/865e9898babe5bee65b4e7a834390aae.mp4
曲剧大全1,http://gcw.bdcdn.shoujiduoduo.com/v/191009/7d5524c35adc0763d87868a140b051be.mp4
年老人怎禁这风雪旋!,http://gcw.bdcdn.shoujiduoduo.com/v/190605/6b44b90dfad0379f6cc6ae14354af580.mp4
秦腔《别窑》全折,http://gcw.bdcdn.shoujiduoduo.com/v/191208/f2edc3e9c5200b7a3361550d4be037b5.mp4
秦腔《赶坡》片段,http://gcw.bdcdn.shoujiduoduo.com/v/201029/eb7fbb8b56dade1730ec3a521a276b3c.mp4
107秦腔商芳会辕门斩子,http://gcw.bdcdn.shoujiduoduo.com/v/190127/9d0b617538e671622e3db152c892e838.mp4
纪念齐晓春先生,http://gcw.bdcdn.shoujiduoduo.com/v/210120/f4fb625fecd6e39818b90086e616ab19.mp4
名家联袂演出,http://gcw.bdcdn.shoujiduoduo.com/v/210207/8d8d31cca2b5441954d9e52568d09a7b.mp4
西安五一剧团,http://gcw.bdcdn.shoujiduoduo.com/v/201014/d06fec900e95d24c9ff73f3bb51625c0.mp4
西安易俗社2018春节秦安清唱晚会,http://gcw.bdcdn.shoujiduoduo.com/v/190122/af3ec3b3a6cd383400360f8ee93b1e94.mp4
杨红梅嗓音太棒了,http://gcw.bdcdn.shoujiduoduo.com/v/200320/4f229afb544e1b90383d1ee58069a816.mp4
康亚蝉,http://gcw.bdcdn.shoujiduoduo.com/v/210211/005278db46b6f82dadd3fe7428220210.mp4
陕西秦腔——丑角戏（烘窑）,http://gcw.bdcdn.shoujiduoduo.com/v/200722/c8d90e93efef0566c219d9fc1ef7b06c.mp4
张宁,http://gcw.bdcdn.shoujiduoduo.com/v/190514/10003147.mp4
唐梨园秦腔剧院,http://gcw.bdcdn.shoujiduoduo.com/v/190507/bc0fcf2785f707597273caf592c9a78f.mp4
伍敏中_全巧民_西安易俗社,http://gcw.bdcdn.shoujiduoduo.com/v/200310/80ae6bdea59162136af8fb3eba350725.mp4
张武宏,http://gcw.bdcdn.shoujiduoduo.com/201805/1181385.mp4
怀旧电影《三滴血》,http://gcw.bdcdn.shoujiduoduo.com/201805/1772690.mp4
陈百甫板胡,http://gcw.bdcdn.shoujiduoduo.com/v/200205/969e241fff8b79bd1386f6f2a417a698.mp4
秦腔折子戏《二进宫》,http://gcw.bdcdn.shoujiduoduo.com/v/190816/bc42f41cb749a3341bf1e7260a2413de.mp4
李东峰,http://gcw.bdcdn.shoujiduoduo.com/v/200914/d2231ef87c6bd335ecf2e5172724e746.mp4
陕西省戏曲研究院演出,http://gcw.bdcdn.shoujiduoduo.com/v/201030/536f534a25ebab5eb8d10ff75e31dc9c.mp4
张武宏(西北名丑),http://gcw.bdcdn.shoujiduoduo.com/v/190818/9f90b4718102660ee28c3a1801cdec65.mp4
秦腔全本《四进士》渭南市秦腔团,http://gcw.bdcdn.shoujiduoduo.com/v/190508/05ec40797c1591479c0cfe04e1eafa66.mp4
秦腔全本《卖妙郎》银川市秦腔剧团演出,http://gcw.bdcdn.shoujiduoduo.com/v/190518/10003127.mp4
全本（宁夏秦腔剧院）,http://gcw.bdcdn.shoujiduoduo.com/v/190218/1f61dbee5ec4931e277ebd8fde51435b.mp4
西安秦腔一团,http://gcw.bdcdn.shoujiduoduo.com/v/191208/d513328096fbe5995a2be8e17241f9cc.mp4
安徽省安庆市黄梅戏三团,http://gcw.bdcdn.shoujiduoduo.com/v/191211/9ed54cfd1c55624e227f28ca40c6a4ab.mp4
黄梅戏,http://gcw.bdcdn.shoujiduoduo.com/v/210120/965f4cee36d51eb13fe6121cd3aee2fb.mp4
黄梅戏,http://gcw.bdcdn.shoujiduoduo.com/v/190221/6a38928efbe1f76f04f14a94197cc6d6.mp4
严凤英韩再芬周源源,http://gcw.bdcdn.shoujiduoduo.com/v/190702/ed2662b8d3d3a875e01a53c669f4af50.mp4
黄梅戏【春香闹学】,http://gcw.bdcdn.shoujiduoduo.com/v/201027/552dcdf37bdf2b4ff56d9e79bb58f527.mp4
精彩好看！,http://gcw.bdcdn.shoujiduoduo.com/v/200227/9d52e829ee706c3d5170d13bfac85b70.mp4
二人台红红火火二人台,http://gcw.bdcdn.shoujiduoduo.com/v/190706/e9cfd643c90fea9081e6ae5d18b654f0.mp4
家乡二人台《走西口》刁敏亚苏,http://gcw.bdcdn.shoujiduoduo.com/v/200326/07539dd2fe81ac79a5e42a333a2993cd.mp4
二人台传统剧目《种洋烟》,http://gcw.bdcdn.shoujiduoduo.com/v/200224/4b9ccc2437f42dcfe3614bb6ba90ecc7.mp4
好看的二人台连续看,http://gcw.bdcdn.shoujiduoduo.com/v/191009/f8f14e1a3d2122b322acef4d40b963d4.mp4
二人台《卖油》武利平,http://gcw.bdcdn.shoujiduoduo.com/v/191020/f30535c29135b2d97066f459aaf44ef2.mp4
王茂林,http://gcw.bdcdn.shoujiduoduo.com/v/190925/29d1d265eb98e2ceb273c8090f19c71e.mp4
王茂林,http://gcw.bdcdn.shoujiduoduo.com/v/191109/4ddcbf706025b04b2a1c97e501777bb6.mp4
二人台借笊篱,http://gcw.bdcdn.shoujiduoduo.com/v/200302/954ba57467c5a9e254a9fb248fb8fba8.mp4
河曲二人台牌子曲《西江月》,http://gcw.bdcdn.shoujiduoduo.com/v/200201/c386dae48f7df5949df61261b070fdd0.mp4
莺歌燕舞民间二人台,http://gcw.bdcdn.shoujiduoduo.com/v/190809/7ef0d301b8ba625ed23c6b11db351b52.mp4
二人台《小叔子挎嫂嫂》,http://gcw.bdcdn.shoujiduoduo.com/v/190917/b887dfe149fd8b1cc5fbe3eac546b49a.mp4
田威虎,http://gcw.bdcdn.shoujiduoduo.com/v/191227/bf06f5573bbab198867401145d650d5c.mp4
锣鼓众唱二人台《红红火火》一种好听又好看的演唱形式,http://gcw.bdcdn.shoujiduoduo.com/v/191227/6f833e835ada606ecdd30334168ce6a4.mp4
好看的二人台,http://gcw.bdcdn.shoujiduoduo.com/v/190620/a29c33a840fc002a2c024a2b8b41cc5d.mp4
好看的二人台,http://gcw.bdcdn.shoujiduoduo.com/v/190826/8b998a18db42b0f852e6f4b045bff7c0.mp4
好看的二人台,http://gcw.bdcdn.shoujiduoduo.com/v/190624/af0375b07c4a9337d8aa387ba0d3ae0a.mp4
好看的二人台,http://gcw.bdcdn.shoujiduoduo.com/v/190802/0fa24b311630c9199c05493e4217f5b5.mp4
家乡二人台乌兰牧骑后台的孩子们,http://gcw.bdcdn.shoujiduoduo.com/v/191017/84e49ef1fa9e8de8ced51fde056223e1.mp4
团长：侯奇峰,http://gcw.bdcdn.shoujiduoduo.com/v/210303/9f9275b65ebccf90a2af213afd14ad3e.mp4
阳高二人台农民艺术团排炼节目,http://gcw.bdcdn.shoujiduoduo.com/v/191108/8532cf712888e79cf19401ce0a8d7f21.mp4
家乡二人台张飞牧牛,http://gcw.bdcdn.shoujiduoduo.com/v/200118/99156c2e46f88ed1ce3d2d915aa1ecd8.mp4
二人台小放牛,http://gcw.bdcdn.shoujiduoduo.com/v/191212/c1ce88590d948dde187d414b0ed326ed.mp4
四省区二人台大赛选拔赛,http://gcw.bdcdn.shoujiduoduo.com/v/201115/ce56c6788d775f623679ea5ada68a9a8.mp4
家乡二人台向沙千里一壶酒,http://gcw.bdcdn.shoujiduoduo.com/v/200210/34cf1867a38b339d9e9e47ae274f89eb.mp4
二人台跳粉墙,http://gcw.bdcdn.shoujiduoduo.com/v/191230/4f213a68f7844ffc506e69bd3309dd3f.mp4
刘爱爱,http://gcw.bdcdn.shoujiduoduo.com/v/190604/10003232.mp4
家乡二人台牌子曲枚韵赵官军,http://gcw.bdcdn.shoujiduoduo.com/v/191018/46fd3b500cf959d3d0f7dbdc13a3eb32.mp4
云飞现场一首《亲亲的二人台》帅到全场尖叫!,http://gcw.bdcdn.shoujiduoduo.com/v/200122/2956c3d631e201b6427a847dc05c492f.mp4
忻州侯奇峰演艺传媒二人台《走西口》杨美萍~刘文进,http://gcw.bdcdn.shoujiduoduo.com/v/191211/01b716a5bf14e2f8e7b7ba9048098d8d.mp4
内蒙古二人台山曲/非物质文化遗产谢谢欣赏,http://gcw.bdcdn.shoujiduoduo.com/v/190626/cca8025a39b8f70e3c8e8295648290eb.mp4
晋剧大全,http://gcw.bdcdn.shoujiduoduo.com/v/190716/9f9632997c1ec3491b5b83b803256242.mp4
商永吉,http://gcw.bdcdn.shoujiduoduo.com/v/190311/7273ee44ef1416783240bbb95b6e5f7b.mp4
百听不厌！,http://gcw.bdcdn.shoujiduoduo.com/v/190905/0ffb3123a3fe425d67064fab29954718.mp4
冀萍,http://gcw.bdcdn.shoujiduoduo.com/v/190904/84a445bcf317af09f66bf582065f2708.mp4
朱建军,http://gcw.bdcdn.shoujiduoduo.com/v/190919/da08a93b8ec15e3054aab32464f849ee.mp4
名家王爱爱,http://gcw.bdcdn.shoujiduoduo.com/v/191225/8254f30470e315c1fee78fb1493424ec.mp4
山西省晋剧院一团,http://gcw.bdcdn.shoujiduoduo.com/v/190531/3e0024131e184b61868238415002898d.mp4
山西省晋剧院青年团《大清唱》中集,http://gcw.bdcdn.shoujiduoduo.com/v/190522/10003160.mp4
山西晋剧全本戏大全,http://gcw.bdcdn.shoujiduoduo.com/v/190617/d81b7b3adaf01691f82d395275e2ae69.mp4
陈云龙.flv,http://gcw.bdcdn.shoujiduoduo.com/v/190817/5c39eb0931ccee10c5f031c4a6395263.mp4
刘汉银《杨八姐游春》,http://gcw.bdcdn.shoujiduoduo.com/v/190613/72d9f736805ff9ac6877786855acbe3d.mp4
山西省小程玉英剧团,http://gcw.bdcdn.shoujiduoduo.com/v/201104/7f6a182e42bd064ee4427623e68fb02e.mp4
评剧《花为媒》,http://hls.cntv.kcdnvip.com/asp/hls/2000/0303000a/3/default/48da40a19746409997717371a80fd9e6/2000.m3u8
越剧《梁山伯与祝英台》,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/427eb50cc6844d47bcd35d2fac737a0a/850.m3u8
京剧《野猪林》,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/d2ddcbd8cdba4473a541687e683c1aca/850.m3u8
京剧《杜鹃山》02,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/5f76957927c5421e8bd75d0f53c95e4a/850.m3u8
京剧《沙家浜》,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/6241c3f25a9a4dda9b05b9ba185500e0/850.m3u8
京剧《穆桂英大战洪州》,http://hls.cntv.kcdnvip.com/asp/hls/2000/0303000a/3/default/aaa5a373d97a47d1bc95b1418b672b33/2000.m3u8
黄梅戏《王老虎抢亲》,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/3b6ae81ae49f4c72b0c977023565c762/850.m3u8
吕剧《李二嫂改嫁》01,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/90846f6758524d78997aad89df8c37e0/850.m3u8
吕剧《李二嫂改嫁》02,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/47a9c8216d344c2dd45f11949dbbecb5/850.m3u8
京剧《铁弓缘》,http://hls.cntv.myalicdn.com/asp/hls/2000/0303000a/3/default/e19f3238b0ba4849aa50d6b7f1118ab9/2000.m3u8
越剧《碧玉簪》,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/9e90b1a2872b476b8a4f9882f9b63cde/850.m3u8
京剧《杜鹃山》01,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/f468a89e0e394a718474523afe37c702/850.m3u8
越剧《红楼梦》01,http://hls.cntv.myalicdn.com/asp/hls/2000/0303000a/3/default/f66e935661b44ff6b80a290537d5d204/2000.m3u8
越剧《红楼梦》02,http://hls.cntv.myalicdn.com/asp/hls/2000/0303000a/3/default/10470613ead24f5cb435137b5f39ab98/2000.m3u8
越剧《追鱼》,http://hls.cntv.myalicdn.com/asp/hls/2000/0303000a/3/default/3515e586d18743be99eb6cc2004cb995/2000.m3u8
京剧《秦香莲》,http://hls.cntv.myalicdn.com/asp/hls/2000/0303000a/3/default/f8daefadadef41989225543875268a70/2000.m3u8
黄梅戏《天仙配》,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/1cd056751daf430a943e63e6428c40d7/850.m3u8


局域网虎牙,#genre#
007电影,http://192.168.0.146:38080/1002.php?id=21059585
周润发,http://192.168.0.146:38080/1002.php?id=11342387
洪金宝,http://192.168.0.146:38080/1002.php?id=11279251
周星驰,http://192.168.0.146:38080/1002.php?id=11336587
梁家辉,http://192.168.0.146:38080/1002.php?id=11342429
刘德华,http://192.168.0.146:38080/1002.php?id=11342424
成龙,http://192.168.0.146:38080/1002.php?id=11342386
王晶,http://192.168.0.146:38080/1002.php?id=11602058
林正英,http://192.168.0.146:38080/1002.php?id=11342421
周星驰,http://192.168.0.146:38080/1002.php?id=11342412
我摊牌啦 一起看热门大片,http://192.168.0.146:38080/1002.php?id=880261
【虎牙影院】沈腾经典片放映,http://192.168.0.146:38080/1002.php?id=11601968
历年贺岁档 笑就完事儿了,http://192.168.0.146:38080/1002.php?id=11601986
搞笑恐怖类 弹幕护体,http://192.168.0.146:38080/1002.php?id=11601960
热血燃爽！且看中国男儿在线荷尔蒙爆发！,http://192.168.0.146:38080/1002.php?id=23728693
洪武大案朱元璋惩贪,http://192.168.0.146:38080/1002.php?id=11352973
【五福星】每天都要快乐哦,http://192.168.0.146:38080/1002.php?id=11282233
超爽动作电影 九龙城寨精武英雄,http://192.168.0.146:38080/1002.php?id=10871113
【敢死队】肌肉改变世界,http://192.168.0.146:38080/1002.php?id=23864973
超级英雄电影·永远的神！,http://192.168.0.146:38080/1002.php?id=11352950
经典之作·陆小凤系列,http://192.168.0.146:38080/1002.php?id=11342427
甄子丹 我要打十个,http://192.168.0.146:38080/1002.php?id=11352935
唐探系列电影合集,http://192.168.0.146:38080/1002.php?id=20969137
快意江湖：金庸的武侠世界,http://192.168.0.146:38080/1002.php?id=11342435
美女与香车齐飞 肾上腺素火速飙升,http://192.168.0.146:38080/1002.php?id=29982635
经典灾难大片 人类在大自然面前不值一提,http://192.168.0.146:38080/1002.php?id=23728647
国产高燃动作电影 姿势要帅,http://192.168.0.146:38080/1002.php?id=11602041
【古天乐】古仔帅气开打,http://192.168.0.146:38080/1002.php?id=29982675
各位观众 五条A！！！！,http://192.168.0.146:38080/1002.php?id=21059607
【喜剧专场】我们一起找乐子,http://192.168.0.146:38080/1002.php?id=11602044
怪兽宇宙电影！哥斯拉大战金刚,http://192.168.0.146:38080/1002.php?id=29982674
【叶师傅】我要打十个,http://192.168.0.146:38080/1002.php?id=23829543
【女神系列】邱淑贞 王祖贤 张曼玉,http://192.168.0.146:38080/1002.php?id=11336571
欢迎来到超人的归来的直播间,http://192.168.0.146:38080/1002.php?id=21059588
喜剧粤语专场 看喜剧笑一笑吧,http://192.168.0.146:38080/1002.php?id=11352894
最新科幻大片 速来认领你的年度颅内狂欢,http://192.168.0.146:38080/1002.php?id=11352965
一梦中土 沉醉一生,http://192.168.0.146:38080/1002.php?id=11342385
马东锡 看我沙包大的拳头,http://192.168.0.146:38080/1002.php?id=21059556
首尔之春 这一晚han国发生了什么,http://192.168.0.146:38080/1002.php?id=30080226
【许氏三杰】快来 就差你了,http://192.168.0.146:38080/1002.php?id=11602033
各位观众 请看！！！,http://192.168.0.146:38080/1002.php?id=11342399
古墓系列·去冒险吧！,http://192.168.0.146:38080/1002.php?id=11352913
全世界都钟爱的盗墓电影鼻祖,http://192.168.0.146:38080/1002.php?id=11601981
哈利波特邀请您：霍格沃兹开学啦！,http://192.168.0.146:38080/1002.php?id=29982669
大佬们的一生 我才是话事人,http://192.168.0.146:38080/1002.php?id=26355853
上天下海拼手速 后继无人阿汤哥,http://192.168.0.146:38080/1002.php?id=26355792
[诺兰电影] 科幻史诗巨作！,http://192.168.0.146:38080/1002.php?id=30080257
丧尸围城！活死人系列24小时尸潮连播,http://192.168.0.146:38080/1002.php?id=30080183
硬汉动作片！肾上腺素狂飙,http://192.168.0.146:38080/1002.php?id=29465873
枪战还是得看他！,http://192.168.0.146:38080/1002.php?id=21059579
狄仁杰系列电影，悬疑烧脑的探案故事,http://192.168.0.146:38080/1002.php?id=30080229
【丧尸来啦】搞笑奇葩僵尸,http://192.168.0.146:38080/1002.php?id=11342422
怪兽打架x异形世界：爽就完事了,http://192.168.0.146:38080/1002.php?id=21059577
搞笑喜剧：最佳拍档 精装追女仔,http://192.168.0.146:38080/1002.php?id=11342423
那些年的香gang贺岁片,http://192.168.0.146:38080/1002.php?id=11601971
关于复仇电影-以牙还牙，以血还血,http://192.168.0.146:38080/1002.php?id=29982645
异形 VS 铁血战士,http://192.168.0.146:38080/1002.php?id=11602047
si神来了系列  好怕怕,http://192.168.0.146:38080/1002.php?id=11352903
谁会不喜欢可爱的小黄人呢,http://192.168.0.146:38080/1002.php?id=11342428
兰博老矣，尚能饭否,http://192.168.0.146:38080/1002.php?id=26355849
找啊找啊找刺激  恐怖+血腥+惊悚+阴暗,http://192.168.0.146:38080/1002.php?id=30080173
大场面战争片:一枚核弹爆炸,http://192.168.0.146:38080/1002.php?id=21059574
特效炸裂！超新科幻电影大合集熬夜也要看！,http://192.168.0.146:38080/1002.php?id=23746486
人性本恶 凶山恶水出刁民,http://192.168.0.146:38080/1002.php?id=29982649
港片经典系列 不看浑身难受,http://192.168.0.146:38080/1002.php?id=29982660
神作科幻美学！银翼杀手 黑客帝国…,http://192.168.0.146:38080/1002.php?id=29982648
不挤电影院也能笑着过春节！,http://192.168.0.146:38080/1002.php?id=11352897
最新动作大片 速来领取你的下饭小菜,http://192.168.0.146:38080/1002.php?id=23728651
窝在沙发看憨豆！笑到打鸣！,http://192.168.0.146:38080/1002.php?id=20969133
经典电影大片，全系列连播！,http://192.168.0.146:38080/1002.php?id=20985866
漫改电影系列 超强剑心来袭,http://192.168.0.146:38080/1002.php?id=11336593
史诗级谍战 速围观,http://192.168.0.146:38080/1002.php?id=20969129
战争并不是一场游戏,http://192.168.0.146:38080/1002.php?id=20969127
不是 好好地你惹他干嘛,http://192.168.0.146:38080/1002.php?id=11279247
国师名场面暴击！张艺谋电影全收录每帧都是教科书！,http://192.168.0.146:38080/1002.php?id=23863895
星球大战: 宇宙电影的起点,http://192.168.0.146:38080/1002.php?id=30080234
电锯锤子备好 等一个有缘人,http://192.168.0.146:38080/1002.php?id=11601969
欢迎来到状元及第粥的直播间,http://192.168.0.146:38080/1002.php?id=21059581
细思极恐的反转！谁能猜到结局,http://192.168.0.146:38080/1002.php?id=21241764
[贾玲电影] 人活着，总得拼一次,http://192.168.0.146:38080/1002.php?id=30080235
恺撒 金刚 哥斯拉大混战,http://192.168.0.146:38080/1002.php?id=11601965
毒液三部曲合集！,http://192.168.0.146:38080/1002.php?id=29982604
片荒必存！公认的好莱坞巅峰之作，一次性看够,http://192.168.0.146:38080/1002.php?id=23734223
英雄纪元碰撞：从蝙蝠洞到斯塔克大厦24小时穿越,http://192.168.0.146:38080/1002.php?id=11601980
国外一个打十个系列,http://192.168.0.146:38080/1002.php?id=23863818
经典史诗电影 角斗士 天国王朝,http://192.168.0.146:38080/1002.php?id=20969119
最新泡菜国大片 复仇动作搞笑一网打尽,http://192.168.0.146:38080/1002.php?id=26355838
皇家师姐系列 看美女打架,http://192.168.0.146:38080/1002.php?id=11601955
国内外恐怖电影来袭！胆小勿入！,http://192.168.0.146:38080/1002.php?id=24884334
炸屏了！从未出现过的科幻神作，特效炸裂的无法想象!,http://192.168.0.146:38080/1002.php?id=20985857
蛇蝎萝莉 暗黑正太 天生坏种,http://192.168.0.146:38080/1002.php?id=26355802
国产悬疑精选·智商在线,http://192.168.0.146:38080/1002.php?id=11342395
利刃双雄：si侍与金刚狼,http://192.168.0.146:38080/1002.php?id=30080224
玄幻剧场·体验另一种生活！,http://192.168.0.146:38080/1002.php?id=11342414
童年噩梦 变态佛瑞迪,http://192.168.0.146:38080/1002.php?id=29982637
盗墓还得看经典的,http://192.168.0.146:38080/1002.php?id=21059552
千万不要一个人看！敢看到最后的都是狠人！,http://192.168.0.146:38080/1002.php?id=20985839
